time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.12879144132613704,0.07440320462064608,11.57124091170366,6.278535757204718,0.07669918049993463,0.0,-0.4290873732424292,0.11332384680049869,2.748126519159268,-0.09926270085986483,0.04797853520832587,0.0,457.59510366515417,456.9083288119308,458.8204885372781,457.48081166311215
1.2600000000000007,-0.1560408679382828,0.08109241516297995,11.737558990169362,6.272598985616817,0.08613757965734425,0.0,-0.4801354211536416,0.10909400917934928,2.7956032849116714,-0.10239217696058776,0.01869626071373441,0.0,429.25838382293585,426.76710105647874,428.36755616719887,428.0922494768534
1.3200000000000007,-0.18667931073324837,0.0874002209913312,11.908750928211656,6.269417995826554,0.08725338513094538,0.0,-0.5412433041937789,0.10081989088580348,2.910480631971225,-0.08469976942007093,0.016645496861802323,0.0,450.55337412191227,450.38747199998954,448.8161558708657,450.2419653173029
1.3800000000000008,-0.22126084486877143,0.0931191773019039,12.089714026151869,6.270010160968335,0.08825043947953048,0.0,-0.6115484413785995,0.08986136997178278,3.1210423678036014,-0.059778613891184,0.016558578952978156,0.0,479.33510673809025,479.3283935855848,478.6611083846065,480.5497115482924
1.4400000000000008,-0.2596680614233103,0.09824857064326796,12.278554238282243,6.267917279503852,0.0901252779028967,0.0,-0.6688732427378006,0.08091060866258383,3.1734505598433214,-0.04753643091951689,0.005004871895289252,0.0,432.9949882238444,432.0217808117203,431.1901906666085,432.2209874520384
1.5000000000000009,-0.30159521746185897,0.10283220691818867,12.4710788232763,6.2771272096912405,0.09050095634394317,0.0,-0.7287219018929938,0.07274506875421966,3.2438251805161147,-0.010672264321367024,0.007043153853215521,0.0,437.74706243807236,437.9165517049108,437.16231390979135,440.22274190291506
1.560000000000001,-0.3470592757795841,0.10708616082218189,12.667110584635571,6.278303558311347,0.091241959385993,0.0,-0.7868188803729927,0.06918034243183861,3.29040899068685,-0.02668588838705821,-0.00045359547544831244,0.0,430.863999550076,430.2296296215445,432.25788112193663,430.9063005212457
1.620000000000001,-0.39589969416036697,0.11114496530629966,12.864591188428754,6.276711953911239,0.09133256434902837,0.0,-0.8412163885659052,0.06597360225808331,3.2922552033918286,-0.02627785482465272,-0.005600481503318817,0.0,416.7290945389828,416.27897823266596,416.7166795297985,416.7521443890437
1.680000000000001,-0.4483162037204596,0.11496499840634172,13.065497897718634,6.276026087343254,0.09244906265413988,0.0,-0.9061103321570914,0.06130420221836135,3.4042717393834425,-0.03788649569115597,-0.020057299908223573,0.0,452.45179657985346,451.28645516767,453.03340812833045,452.09872297381247
1.740000000000001,-0.5042553091438461,0.11855825004185117,13.268534513122441,0.0030150194338833813,0.10295371842852408,0.0,-0.9594233931092896,0.059330695767179586,3.363616977611073,-0.07775372853577571,-0.05875962017878982,0.0,404.5129204595522,401.01169507301944,405.11103429305393,401.507906402278
1.8000000000000012,-0.563716603592114,0.12217615034368122,13.4709993178243,0.0034668804368500616,0.09975801053556488,0.0,-1.0223363721612815,0.06133054531972229,3.3851604003885636,-0.10376336925348136,-0.05355486965809236,0.0,422.78338162826776,423.22919246963306,426.1805083017176,423.9448434816022
1.8600000000000012,-0.6265936429144114,0.12589156674442778,13.671695418564399,6.280509624357126,0.09684267406252989,0.0,-1.0733840063974665,0.062057346062447775,3.3049624038032093,-0.10834492472547058,-0.04865636802858414,0.0,388.90736280929093,389.36377840986927,389.1840755184806,388.74355449137664
1.9200000000000013,-0.6924588650245873,0.12955806252698668,13.86722681921234,6.274283323516745,0.09394219989366448,0.0,-1.1219553293190496,0.05970439358680342,3.2130301609513077,-0.11540816059634294,-0.047930609279747835,0.0,384.4564152061242,384.52334118732114,384.2353150838054,383.55208907377374
1.9800000000000013,-0.7616408564614829,0.13294377612335034,14.061954999670716,6.26812977213277,0.09111145435624834,0.0,-1.1838393177342517,0.0525691482805476,3.2777316573257615,-0.1263019431333797,-0.04651332613799982,0.0,437.1523308833741,437.26901776243506,437.3040268929,436.3825737395785
2.0400000000000014,-0.8344946388532051,0.13577641132183313,14.260670437394674,6.261293601862384,0.08834052103189904,0.0,-1.24435759994496,0.04120005190095081,3.345919118467958,-0.13701465786343192,-0.04966924673174964,0.0,437.3596374346945,437.0952886295989,440.2854543117096,439.3825461229801
2.1000000000000014,-0.9110783571075635,0.13776105952663098,14.465178557726455,6.257072105450421,0.08535004102426402,0.0,-1.308109275403817,0.024495561477866697,3.470647956975426,-0.11627541701558343,-0.05131858633710236,0.0,456.1899740978618,456.0567312043948,456.36441858147765,458.0018787904574
2.1600000000000015,-0.9914018223435281,0.13865556432885084,14.676867386805206,6.251264536545239,0.08233375392967535,0.0,-1.3690180043949638,0.004714467983329035,3.585289049519906,-0.10557167496914703,-0.04952219816180296,0.0,454.5772765944268,454.71964030764883,453.5820703664807,454.4299093562147
2.2200000000000015,-1.075286167977641,0.13827196310657305,14.894922592447363,6.2487328254519845,0.08089086840656368,0.0,-1.4269920490821495,-0.017724263729041696,3.6828916885272682,-0.12816755108284641,-0.06431862454476975,0.0,450.2797234973201,449.0791029321507,450.8509562025725,449.0102298587152
2.2800000000000016,-1.1628375612778101,0.13637713622268033,15.121553618622633,6.242199966597344,0.07794914243801543,0.0,-1.4910391073733844,-0.04615076582317948,3.8708373608922138,-0.14121346980971428,-0.07607971144859726,0.0,477.9656564777338,477.0652668839531,478.556322915361,477.5473888324346
2.3400000000000016,-1.2536973947389867,0.13287904839302164,15.353299117623134,6.23417622516161,0.07710959185953481,0.0,-1.5375977991482521,-0.07112690655416845,3.854032912240468,-0.1498528565649342,-0.09845732215632517,0.0,415.6291989067849,413.65683698687496,415.3911251005867,414.61172300277707
